u|2|27|81473441|sp|Q8FBT3|GLMU_ECOL6|u2|  EscherichiacoliO6 Bacteria||113|52||||||||||||
p|5|93|116247807|sp|Q1R3R3|G6PI_ECOUT|p5|  EscherichiacoliUTI89 Bacteria||114|45||||||||||||
u|2|194|119370568|sp|Q1R4K5|GLMU_ECOUT|u2|  EscherichiacoliUTI89 Bacteria||114|52||||||||||||
a|12|53|146156130|gb|ABQ06984.1||a12|  FlavobacteriumjohnsoniaeUW101 Bacteria||115|12||||||||||||
a|12|47|146301712|ref|YP_001196303.1||a12|  FlavobacteriumjohnsoniaeUW101 Bacteria||115|12||||||||||||
h|8|223|146156701|gb|ABQ07555.1||h8|  FlavobacteriumjohnsoniaeUW101 Bacteria||115|38||||||||||||
h|9|224|146154216|gb|ABQ05070.1||h9|  FlavobacteriumjohnsoniaeUW101 Bacteria||115|39||||||||||||
h|9|225|146152855|gb|ABQ03709.1||h9|  FlavobacteriumjohnsoniaeUW101 Bacteria||115|39||||||||||||
h|9|222|146156953|gb|ABQ07807.1||h9|  FlavobacteriumjohnsoniaeUW101 Bacteria||115|39||||||||||||
p|5|156|146152916|gb|ABQ03770.1||p5|  FlavobacteriumjohnsoniaeUW101 Bacteria||115|45||||||||||||
p|5|289|146298498|ref|YP_001193089.1||p5|  FlavobacteriumjohnsoniaeUW101 Bacteria||115|45||||||||||||
a|9|41|89256159|ref|YP_513521.1||a9|  Francisellatularensissubsp.holarctica Bacteria||116|9||||||||||||
p|5|395|89256765|ref|YP_514127.1||p5|  Francisellatularensissubsp.holarctica Bacteria||116|45||||||||||||
a|9|19|89143990|emb|CAJ79225.1||a9|  Francisellatularensissubsp.holarcticaLVS Bacteria||117|9||||||||||||
g|3|153|89144055|emb|CAJ79303.1||g3|  Francisellatularensissubsp.holarcticaLVS Bacteria||117|23||||||||||||
p|5|389|89144596|emb|CAJ79915.1||p5|  Francisellatularensissubsp.holarcticaLVS Bacteria||117|45||||||||||||
u|2|55|119370570|sp|Q0BN96|GLMU_FRATO|u2|  Francisellatularensissubsp.holarcticaOSU18 Bacteria||118|52||||||||||||
g|1|55|73919657|sp|Q5NHQ9|GLMS_FRATT|g1|  Francisellatularensissubsp.tularensis Bacteria||119|21||||||||||||
p|5|139|62286721|sp|Q5NFC4|G6PI_FRATT|p5|  Francisellatularensissubsp.tularensis Bacteria||119|45||||||||||||
u|2|102|81597903|sp|Q5NHR0|GLMU_FRATT|u2|  Francisellatularensissubsp.tularensis Bacteria||119|52||||||||||||
a|9|31|110321042|emb|CAL09184.1||a9|  Francisellatularensissubsp.tularensisFSC198 Bacteria||120|9||||||||||||
a|9|30|110670709|ref|YP_667266.1||a9|  Francisellatularensissubsp.tularensisFSC198 Bacteria||120|9||||||||||||
g|1|273|110670008|ref|YP_666565.1||g1|  Francisellatularensissubsp.tularensisFSC198 Bacteria||120|21||||||||||||
g|1|270|95113417|emb|CAK18145.1||g1|  Francisellatularensissubsp.tularensisFSC198 Bacteria||120|21||||||||||||
p|5|451|110670842|ref|YP_667399.1||p5|  Francisellatularensissubsp.tularensisFSC198 Bacteria||120|45||||||||||||
p|5|452|110321175|emb|CAL09331.1||p5|  Francisellatularensissubsp.tularensisFSC198 Bacteria||120|45||||||||||||
u|2|299|110670007|ref|YP_666564.1||u2|  Francisellatularensissubsp.tularensisFSC198 Bacteria||120|52||||||||||||
u|2|300|110320340|emb|CAL08403.1||u2|  Francisellatularensissubsp.tularensisFSC198 Bacteria||120|52||||||||||||
a|9|137|56604730|emb|CAG45801.1||a9|  Francisellatularensissubsp.tularensisSCHUS4 Bacteria||121|9||||||||||||
a|9|133|56708238|ref|YP_170134.1||a9|  Francisellatularensissubsp.tularensisSCHUS4 Bacteria||121|9||||||||||||
g|1|257|104784430|ref|YP_610928.1||g1|  Francisellatularensissubsp.tularensisSCHUS4 Bacteria||121|21||||||||||||
g|1|284|68536825|ref|YP_251530.1||g1|  Francisellatularensissubsp.tularensisSCHUS4 Bacteria||121|21||||||||||||
p|5|440|56708372|ref|YP_170268.1||p5|  Francisellatularensissubsp.tularensisSCHUS4 Bacteria||121|45||||||||||||
p|5|466|56604864|emb|CAG45948.1||p5|  Francisellatularensissubsp.tularensisSCHUS4 Bacteria||121|45||||||||||||
u|2|289|56707536|ref|YP_169432.1||u2|  Francisellatularensissubsp.tularensisSCHUS4 Bacteria||121|52||||||||||||
u|2|305|56604028|emb|CAG45020.1||u2|  Francisellatularensissubsp.tularensisSCHUS4 Bacteria||121|52||||||||||||
p|5|92|116247808|sp|Q2JH03|G6PI_FRASC|p5|  Frankiasp.CcI3 Bacteria||122|45||||||||||||
u|5|203|109892104|sp|Q2J5Y1|GLMU_FRASC|u5|  Frankiasp.CcI3 Bacteria||122|55||||||||||||
g|1|134|23821663|sp|Q8RG65|GLMS_FUSNN|g1|  Fusobacteriumnucleatumsubsp.nucleatum Bacteria||123|21||||||||||||
p|3|381|22095721|sp|Q8RHH5|G6PI_FUSNN|p3|  Fusobacteriumnucleatumsubsp.nucleatum Bacteria||123|43||||||||||||
u|7|281|81590945|sp|Q8RHM3|GLMU_FUSNN|u7|  Fusobacteriumnucleatumsubsp.nucleatum Bacteria||123|57||||||||||||
g|1|54|73919658|sp|Q5L3P0|GLMS_GEOKA|g1|  Geobacilluskaustophilus Bacteria||124|21||||||||||||
p|3|140|62286710|sp|Q5KVS7|G6PI_GEOKA|p3|  Geobacilluskaustophilus Bacteria||124|43||||||||||||
u|3|112|81558130|sp|Q5L3V0|GLMU_GEOKA|u3|  Geobacilluskaustophilus Bacteria||124|53||||||||||||
g|1|113|73919659|sp|Q74GH6|GLMS_GEOSL|g1|  Geobactersulfurreducens Bacteria||125|21||||||||||||
p|1|125|62286842|sp|Q74DK5|G6PI_GEOSL|p1|  Geobactersulfurreducens Bacteria||125|41||||||||||||
u|7|249|81703539|sp|Q74GH5|GLMU_GEOSL|u7|  Geobactersulfurreducens Bacteria||125|57||||||||||||
p|1|286|146399272|gb|ABQ27905.1||p1|  GeobacteruraniireducensRf4 Bacteria||126|41||||||||||||
g|1|53|73919660|sp|Q7NIG8|GLMS_GLOVI|g1|  Gloeobacterviolaceus Bacteria||127|21||||||||||||
p|5|323|62286851|sp|Q7NJY9|G6PI_GLOVI|p5|  Gloeobacterviolaceus Bacteria||127|45||||||||||||
u|1|80|81711241|sp|Q7NNG8|GLMU_GLOVI|u1|  Gloeobacterviolaceus Bacteria||127|51||||||||||||
g|1|52|73919661|sp|Q5FUY5|GLMS_GLUOX|g1|  Gluconobacteroxydans Bacteria||128|21||||||||||||
u|4|113|81557250|sp|Q5FUY6|GLMU_GLUOX|u4|  Gluconobacteroxydans Bacteria||128|54||||||||||||
a|2|146|58039908|ref|YP_191872.1||a2|  Gluconobacteroxydans621H Bacteria||129|2||||||||||||
a|2|152|58002322|gb|AAW61216.1||a2|  Gluconobacteroxydans621H Bacteria||129|2||||||||||||
h|5|211|117927283|ref|YP_871834.1||h5|  Gluconobacteroxydans621H Bacteria||129|35||||||||||||
h|5|213|117647746|gb|ABK51848.1||h5|  Gluconobacteroxydans621H Bacteria||129|35||||||||||||
u|4|316|58038497|ref|YP_190461.1||u4|  Gluconobacteroxydans621H Bacteria||129|54||||||||||||
u|4|325|58000911|gb|AAW59805.1||u4|  Gluconobacteroxydans621H Bacteria||129|54||||||||||||
a|7|52|1171640|sp|P44537|NAGA_HAEIN|a7|  Haemophilusinfluenzae Bacteria||130|7||||||||||||
g|1|141|1169920|sp|P44708|GLMS_HAEIN|g1|  Haemophilusinfluenzae Bacteria||130|21||||||||||||
p|5|403|17380437|sp|P44312|G6PI_HAEIN|p5|  Haemophilusinfluenzae Bacteria||130|45||||||||||||
u|2|260|1169921|sp|P43889|GLMU_HAEIN|u2|  Haemophilusinfluenzae Bacteria||130|52||||||||||||
a|7|21|113461169|ref|YP_719238.1||a7|  Haemophilussomnus129PT Bacteria||131|7||||||||||||
a|7|22|112823212|gb|ABI25301.1||a7|  Haemophilussomnus129PT Bacteria||131|7||||||||||||
g|1|156|112823715|gb|ABI25804.1||g1|  Haemophilussomnus129PT Bacteria||131|21||||||||||||
g|1|155|113461672|ref|YP_719741.1||g1|  Haemophilussomnus129PT Bacteria||131|21||||||||||||
h|1|17|113461275|ref|YP_719344.1||h1|  Haemophilussomnus129PT Bacteria||131|31||||||||||||
h|1|127|53803933|ref|YP_114416.1||h1|  Haemophilussomnus129PT Bacteria||131|31||||||||||||
h|1|18|112823318|gb|ABI25407.1||h1|  Haemophilussomnus129PT Bacteria||131|31||||||||||||
h|3|129|134096977|ref|YP_001102638.1||h3|  Haemophilussomnus129PT Bacteria||131|33||||||||||||
p|5|390|113461081|ref|YP_719149.1||p5|  Haemophilussomnus129PT Bacteria||131|45||||||||||||
p|5|391|112823124|gb|ABI25213.1||p5|  Haemophilussomnus129PT Bacteria||131|45||||||||||||
u|2|31|113460479|ref|YP_718541.1||u2|  Haemophilussomnus129PT Bacteria||131|52||||||||||||
u|2|21|119370572|sp|Q0I1G0|GLMU_HAES1|u2|  Haemophilussomnus129PT Bacteria||131|52||||||||||||
p|5|91|116247810|sp|Q2S8W1|G6PI_HAHCH|p5|  HahellachejuensisKCTC2396 Bacteria||132|45||||||||||||
u|2|202|109892107|sp|Q2S6P3|GLMU_HAHCH|u2|  HahellachejuensisKCTC2396 Bacteria||132|52||||||||||||
g|1|20|21759139|sp|Q9HT00|GLMS_HALSA|g1|  Halobacteriumsalinarum Archaea||133|21||||||||||||
p|5|265|121998956|ref|YP_001003743.1||p5|  HalorhodospirahalophilaSL1 Bacteria||134|45||||||||||||
p|5|192|121590361|gb|ABM62941.1||p5|  HalorhodospirahalophilaSL1 Bacteria||134|45||||||||||||
u|2|131|121999206|ref|YP_001003993.1||u2|  HalorhodospirahalophilaSL1 Bacteria||134|52||||||||||||
u|2|134|121590611|gb|ABM63191.1||u2|  HalorhodospirahalophilaSL1 Bacteria||134|52||||||||||||
u|6|85|81666111|sp|Q7VIB6|GLMU_HELHP|u6|  Helicobacterhepaticus Bacteria||135|56||||||||||||
g|1|295|32262403|gb|AAP77451.1||g1|  HelicobacterhepaticusATCC51449 Bacteria||136|21||||||||||||
g|1|294|34101986|gb|AAQ58353.1||g1|  HelicobacterhepaticusATCC51449 Bacteria||136|21||||||||||||
p|4|479|32262039|gb|AAP77088.1||p4|  HelicobacterhepaticusATCC51449 Bacteria||136|44||||||||||||
p|6|483|32265990|ref|NP_860022.1||p6|  HelicobacterhepaticusATCC51449 Bacteria||136|46||||||||||||
u|6|317|32266190|ref|NP_860222.1||u6|  HelicobacterhepaticusATCC51449 Bacteria||136|56||||||||||||
u|6|315|32262240|gb|AAP77288.1||u6|  HelicobacterhepaticusATCC51449 Bacteria||136|56||||||||||||
g|5|87|6225450|sp|O26060|GLMS_HELPY|g5|  Helicobacterpylori Bacteria||137|25||||||||||||
p|5|153|3122127|sp|O25781|G6PI_HELPY|p5|  Helicobacterpylori Bacteria||137|45||||||||||||
u|6|114|81555819|sp|O25393|GLMU_HELPY|u6|  Helicobacterpylori Bacteria||137|56||||||||||||
g|5|158|107837582|gb|ABF85451.1||g5|  HelicobacterpyloriHPAG1 Bacteria||138|25||||||||||||
g|5|44|108563809|ref|YP_628125.1||g5|  HelicobacterpyloriHPAG1 Bacteria||138|25||||||||||||
p|5|271|116247812|sp|Q1CSA0|G6PI_HELPH|p5|  HelicobacterpyloriHPAG1 Bacteria||138|45||||||||||||
p|5|393|107837303|gb|ABF85172.1||p5|  HelicobacterpyloriHPAG1 Bacteria||138|45||||||||||||
p|5|361|108563530|ref|YP_627846.1||p5|  HelicobacterpyloriHPAG1 Bacteria||138|45||||||||||||
u|6|20|119370573|sp|Q1CTI8|GLMU_HELPH|u6|  HelicobacterpyloriHPAG1 Bacteria||138|56||||||||||||
u|1|2|68846235|sp|Q16222|UAP1_HUMAN|u1|  Homosapiens Eukaryota||139|51||||||||||||
g|1|112|73919662|sp|Q5QZH5|GLMS_IDILO|g1|  Idiomarinaloihiensis Bacteria||140|21||||||||||||
p|5|110|81170496|sp|Q5QWW0|G6PI_IDILO|p5|  Idiomarinaloihiensis Bacteria||140|45||||||||||||
u|2|279|81600221|sp|Q5QZH4|GLMU_IDILO|u2|  Idiomarinaloihiensis Bacteria||140|52||||||||||||
a|5|171|89053852|ref|YP_509303.1||a5|  Jannaschiasp.CCS1 Bacteria||141|5||||||||||||
a|5|173|88863401|gb|ABD54278.1||a5|  Jannaschiasp.CCS1 Bacteria||141|5||||||||||||
g|3|89|88863400|gb|ABD54277.1||g3|  Jannaschiasp.CCS1 Bacteria||141|23||||||||||||
h|1|215|78035372|emb|CAJ23017.1||h1|  Jannaschiasp.CCS1 Bacteria||141|31||||||||||||
h|2|97|88863549|gb|ABD54426.1||h2|  Jannaschiasp.CCS1 Bacteria||141|32||||||||||||
h|2|92|89054000|ref|YP_509451.1||h2|  Jannaschiasp.CCS1 Bacteria||141|32||||||||||| Murinae| Mus. 
h|6|208|119692383|gb|ABL89456.1||h6|  Jannaschiasp.CCS1 Bacteria||141|36||||||||||||
p|5|62|89054462|ref|YP_509913.1||p5|  Jannaschiasp.CCS1 Bacteria||141|45||||||||||||
p|5|65|88864011|gb|ABD54888.1||p5|  Jannaschiasp.CCS1 Bacteria||141|45||||||||||||
u|4|181|88865225|gb|ABD56102.1||u4|  Jannaschiasp.CCS1 Bacteria||141|54||||||||||||
u|4|178|89055676|ref|YP_511127.1||u4|  Jannaschiasp.CCS1 Bacteria||141|54||||||||||||
p|5|23|52788236|sp|P12341|G6PI_KLULA|p5|  Kluyveromyceslactis Eukaryota||142|45||||||||||||
p|3|314|75507618|sp|Q5FL04|G6PI_LACAC|p3|  Lactobacillusacidophilus Bacteria||143|43||||||||||||
u|3|121|75433053|sp|Q5FMG0|GLMU_LACAC|u3|  Lactobacillusacidophilus Bacteria||143|53||||||||||||
a|11|124|12724317|gb*|AAK05433.1|AE006366_2|a11|  LactobacillusacidophilusNCFM Bacteria||144|11||||||||||||
a|11|130|58336491|ref|YP_193076.1||a11|  LactobacillusacidophilusNCFM Bacteria||144|11||||||||||||
g|2|255|58336795|ref|YP_193380.1||g2|  LactobacillusacidophilusNCFM Bacteria||144|22||||||||||||
g|2|256|58254112|gb|AAV42349.1||g2|  LactobacillusacidophilusNCFM Bacteria||144|22||||||||||||
p|3|437|58337066|ref|YP_193651.1||p3|  LactobacillusacidophilusNCFM Bacteria||144|43||||||||||||
p|3|438|58254383|gb|AAV42620.1||p3|  LactobacillusacidophilusNCFM Bacteria||144|43||||||||||||
u|3|266|58336560|ref|YP_193145.1||u3|  LactobacillusacidophilusNCFM Bacteria||144|53||||||||||||
u|3|267|58253877|gb|AAV42114.1||u3|  LactobacillusacidophilusNCFM Bacteria||144|53||||||||||||
a|11|43|51977063|gb|AAU18613.1||a11|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|11||||||||||||
a|11|155|50903856|gb|AAT87571.1||a11|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|11||||||||||||
g|2|224|104773625|ref|YP_618605.1||g2|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|22||||||||||||
g|2|201|103422706|emb|CAI97325.1||g2|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|22||||||||||||
p|3|33|104773780|ref|YP_618760.1||p3|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|43||||||||||||
p|3|270|116247814|sp|Q1GAY0|G6PI_LACDA|p5|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|45||||||||||||
p|3|215|103422861|emb|CAI97521.1||p3|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|43||||||||||||
u|3|19|119370575|sp|Q1GBQ8|GLMU_LACDA|u3|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|53||||||||||||
u|3|160|104773502|ref|YP_618482.1||u3|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|53||||||||||||
u|3|147|103422583|emb|CAI97186.1||u3|  Lactobacillusdelbrueckiisubsp.bulgaricusATCC11842 Bacteria||145|53||||||||||||
p|3|124|62286844|sp|Q74K31|G6PI_LACJO|p3|  Lactobacillusjohnsonii Bacteria||146|43||||||||||||
u|3|250|81668333|sp|Q74LH7|GLMU_LACJO|u3|  Lactobacillusjohnsonii Bacteria||146|53||||||||||||
g|2|46|32129546|sp|Q88YE7|GLMS_LACPL|g2|  Lactobacillusplantarum Bacteria||147|22||||||||||||
p|3|277|31076683|sp|Q88UI4|G6PI_LACPL|p3|  Lactobacillusplantarum Bacteria||147|43||||||||||||
u|3|23|81632096|sp|Q88Z86|GLMU_LACPL|u3|  Lactobacillusplantarum Bacteria||147|53||||||||||||
a|9|175|28377444|ref|NP_784336.1||a9|  LactobacillusplantarumWCFS1 Bacteria||148|9||||||||||||
a|9|122|28270276|emb|CAD63177.1||a9|  LactobacillusplantarumWCFS1 Bacteria||148|9||||||||||||
g|2|104|28270504|emb|CAD63406.1||g2|  LactobacillusplantarumWCFS1 Bacteria||148|22||||||||||||
g|2|94|28377671|ref|NP_784563.1||g2|  LactobacillusplantarumWCFS1 Bacteria||148|22||||||||||||
p|3|85|28271887|emb|CAD64792.1||p3|  LactobacillusplantarumWCFS1 Bacteria||148|43||||||||||||
p|3|70|28379049|ref|NP_785941.1||p3|  LactobacillusplantarumWCFS1 Bacteria||148|43||||||||||||
u|3|186|28377365|ref|NP_784257.1||u3|  LactobacillusplantarumWCFS1 Bacteria||148|53||||||||||||
u|3|216|28270197|emb|CAD63096.1||u3|  LactobacillusplantarumWCFS1 Bacteria||148|53||||||||||||
p|3|301|91206682|sp|Q38WF1|G6PI_LACSS|p3|  Lactobacillussakeisubsp.sakei23K Bacteria||149|43||||||||||||
u|3|68|94715568|sp|Q38V29|GLMU_LACSS|u3|  Lactobacillussakeisubsp.sakei23K Bacteria||149|53||||||||||||
p|3|90|116247815|sp|Q1WUR2|G6PI_LACS1|p3|  LactobacillussalivariusUCC118 Bacteria||150|43||||||||||||
u|3|193|119370576|sp|Q1WV55|GLMU_LACS1|u3|  LactobacillussalivariusUCC118 Bacteria||150|53||||||||||||
g|2|142|125624320|ref|YP_001032803.1||g2|  Lactococcuslactissubsp.cremorisMG1363 Bacteria||151|22||||||||||||
g|2|246|124493128|emb|CAL98092.1||g2|  Lactococcuslactissubsp.cremorisMG1363 Bacteria||151|22||||||||||||
p|3|411|125625205|ref|YP_001033688.1||p3|  Lactococcuslactissubsp.cremorisMG1363 Bacteria||151|43||||||||||||
p|3|427|124494013|emb|CAL99013.1||p3|  Lactococcuslactissubsp.cremorisMG1363 Bacteria||151|43||||||||||||
u|2|229|125624848|ref|YP_001033331.1||u2|  Lactococcuslactissubsp.cremorisMG1363 Bacteria||151|52||||||||||||
u|3|261|124493656|emb|CAL98643.1||u3|  Lactococcuslactissubsp.cremorisMG1363 Bacteria||151|53||||||||||||
g|2|83|13878506|sp|Q9CGT6|GLMS_LACLA|g2|  Lactococcuslactissubsp.lactis Bacteria||152|22||||||||||||
p|3|152|13432156|sp|P81181|G6PI_LACLA|p3|  Lactococcuslactissubsp.lactis Bacteria||152|43||||||||||||
u|3|96|81621583|sp|Q9CEF8|GLMU_LACLA|u3|  Lactococcuslactissubsp.lactis Bacteria||152|53||||||||||||
a|11|139|14973567|gb|AAK76120.1||a11|  Lactococcuslactissubsp.lactisIl1403 Bacteria||153|11||||||||||||
a|11|88|103422477|emb|CAI97037.1||a11|  Lactococcuslactissubsp.lactisIl1403 Bacteria||153|11||||||||||||
g|2|105|12723953|gb*|AAK05104.1|AE006334_10|g2|  Lactococcuslactissubsp.lactisIl1403 Bacteria||153|22||||||||||||
g|2|293|15672988|ref|NP_267162.1||g2|  Lactococcuslactissubsp.lactisIl1403 Bacteria||153|22||||||||||||
p|3|86|12725229|gb*|AAK06266.1|AE006445_9|p3|  Lactococcuslactissubsp.lactisIl1403 Bacteria||153|43||||||||||||
p|3|476|15674150|ref|NP_268325.1||p3|  Lactococcuslactissubsp.lactisIl1403 Bacteria||153|43||||||||||||
u|3|313|15673865|ref|NP_268040.1||u3|  Lactococcuslactissubsp.lactisIl1403 Bacteria||153|53||||||||||||
u|3|218|12724917|gb*|AAK05981.1|AE006418_1|u3|  Lactococcuslactissubsp.lactisIl1403 Bacteria||153|53||||||||||||
g|1|50|73919665|sp|Q5WSX8|GLMS_LEGPL|g1|  Legionellapneumophilastr.Lens Bacteria||154|21||||||||||||
p|5|138|62286751|sp|Q5WYE0|G6PI_LEGPL|p5|  Legionellapneumophilastr.Lens Bacteria||154|45||||||||||||
u|2|101|81601157|sp|Q5WST8|GLMU_LEGPL|u2|  Legionellapneumophilastr.Lens Bacteria||154|52||||||||||||
g|1|51|73919663|sp|Q5X153|GLMS_LEGPA|g1|  Legionellapneumophilastr.Paris Bacteria||155|21||||||||||||
p|5|137|62286754|sp|Q5X6Y8|G6PI_LEGPA|p5|  Legionellapneumophilastr.Paris Bacteria||155|45||||||||||||
u|2|100|81601623|sp|Q5X112|GLMU_LEGPA|u2|  Legionellapneumophilastr.Paris Bacteria||155|52||||||||||||
g|1|111|73919664|sp|Q5ZRP4|GLMS_LEGPH|g1|  Legionellapneumophilasubsp.pneumophilastr.Philadelphia1 Bacteria||156|21||||||||||||
p|5|372|62286760|sp|Q5ZXH2|G6PI_LEGPH|p5|  Legionellapneumophilasubsp.pneumophilastr.Philadelphia1 Bacteria||156|45||||||||||||
u|2|278|81603159|sp|Q5ZRK6|GLMU_LEGPH|u2|  Legionellapneumophilasubsp.pneumophilastr.Philadelphia1 Bacteria||156|52||||||||||||
g|1|119|71648682|sp|Q6AD32|GLMS_LEIXX|g1|  Leifsoniaxylisubsp.xyli Bacteria||157|21||||||||||||
g|1|68|32129558|sp|Q8EZQ1|GLMS_LEPIN|g1|  Leptospirainterrogans Bacteria||158|21||||||||||||
p|3|145|31076707|sp|Q8EZG6|G6PI_LEPIN|p3|  Leptospirainterrogans Bacteria||158|43||||||||||||
g|1|173|73919666|sp|Q722H1|GLMS_LISMF|g1|  Listeriamonocytogenesstr.4bF2365 Bacteria||159|21||||||||||||
p|3|129|62286831|sp|Q71X61|G6PI_LISMF|p3|  Listeriamonocytogenesstr.4bF2365 Bacteria||159|43||||||||||||
u|3|109|81565980|sp|Q724L5|GLMU_LISMF|u3|  Listeriamonocytogenesstr.4bF2365 Bacteria||159|53||||||||||||
p|5|214|117925232|ref|YP_865849.1||p5|  Magnetococcussp.MC-1 Bacteria||160|45||||||||||||
p|5|218|117608988|gb|ABK44443.1||p5|  Magnetococcussp.MC-1 Bacteria||160|45||||||||||||
p|5|292|116247816|sp|Q2VYV7|G6PI_MAGMM|p5|  MagnetospirillummagneticumAMB-1 Bacteria||161|45||||||||||||
u|4|60|109892109|sp|Q2W7U1|GLMU_MAGMM|u4|  MagnetospirillummagneticumAMB-1 Bacteria||161|54||||||||||||
p|5|367|62286781|sp|Q65TC2|G6PI_MANSM|p5|  MannheimiasucciniciproducensMBEL55E Bacteria||162|45||||||||||||
u|2|196|119370501|sp|Q65R54|GLMU_MANSM|u2|  MannheimiasucciniciproducensMBEL55E Bacteria||162|52||||||||||||
h|1|38|114340924|gb|ABI66204.1||h1|  MaricaulismarisMCS10 Bacteria||163|31||||||||||||
h|1|149|34497528|ref|NP_901743.1||h1|  MaricaulismarisMCS10 Bacteria||163|31||||||||||||
h|1|36|114570462|ref|YP_757142.1||h1|  MaricaulismarisMCS10 Bacteria||163|31||||||||||||
h|1|146|26247250|ref|NP_753290.1||h1|  MaricaulismarisMCS10 Bacteria||163|31||||||||||||
h|7|37|114569152|ref|YP_755832.1||h7|  MaricaulismarisMCS10 Bacteria||163|37||||||||||||
h|7|39|114339614|gb|ABI64894.1||h7|  MaricaulismarisMCS10 Bacteria||163|37||||||||||||
h|10|151|14971522|gb|AAK74246.1||h10|  MaricaulismarisMCS10 Bacteria||163|310||||||||||||
h|10|170|81767349|sp|Q8XL08|OGA_CLOPE|h10|  MaricaulismarisMCS10 Bacteria||163|310||||||||||||
p|5|226|114570981|ref|YP_757661.1||p5|  MaricaulismarisMCS10 Bacteria||163|45||||||||||||
p|5|228|114341443|gb|ABI66723.1||p5|  MaricaulismarisMCS10 Bacteria||163|45||||||||||||
p|5|205|120323448|gb|ABM17763.1||p5|  MarinobacteraquaeoleiVT8 Bacteria||164|45||||||||||||
p|5|203|120553599|ref|YP_957950.1||p5|  MarinobacteraquaeoleiVT8 Bacteria||164|45||||||||||||
g|1|178|23821669|sp|Q98LX5|GLMS_RHILO|g1|  Mesorhizobiumloti Bacteria||165|21||||||||||||
p|5|148|17366616|sp|Q98BV5|G6PI_RHILO|p5|  Mesorhizobiumloti Bacteria||165|45||||||||||||
u|4|47|75543852|sp|Q98LX2|GLMU_RHILO|u4|  Mesorhizobiumloti Bacteria||165|54||||||||||||
g|5|9|33112670|sp|Q58815|GLMS_METJA|g5|  Methanocaldococcusjannaschii Archaea||166|25||||||||||||
p|2|11|134045343|ref|YP_001096829.1||p2|  MethanococcusmaripaludisC5 Archaea||167|42||||||||||||
p|2|12|132662968|gb|ABO34614.1||p2|  MethanococcusmaripaludisC5 Archaea||167|42||||||||||||
g|5|6|45048118|emb|CAF31236.1||g5|  MethanococcusmaripaludisS2 Archaea||168|25||||||||||||
g|5|5|45359243|ref|NP_988800.1||g5|  MethanococcusmaripaludisS2 Archaea||168|25||||||||||||
p|2|5|45358858|ref|NP_988415.1||p2|  MethanococcusmaripaludisS2 Archaea||168|42||||||||||||
p|2|6|45047724|emb|CAF30851.1||p2|  MethanococcusmaripaludisS2 Archaea||168|42||||||||||||
g|1|10|23821665|sp|Q8TZ14|GLMS_METKA|g1|  Methanopyruskandleri Archaea||169|21||||||||||||
g|1|11|23821664|sp|Q8TLL3|GLMS_METAC|g1|  Methanosarcinaacetivorans Archaea||170|21||||||||||||
g|1|312|50840857|gb|AAT83524.1||g1|  Methanosarcinamazei Archaea||171|21||||||||||||
g|1|12|23821659|sp|Q8Q038|GLMS_METMA|g1|  Methanosarcinamazei Archaea||171|21||||||||||||
g|1|313|23821659|sp|Q8Q038|GLMS_METMA|g1|  Methanosarcinamazei Archaea||171|21||||||||||||
g|1|14|6225451|sp|O26273|GLMS_METTH|g1|  Methanothermobacterthermautotrophicusstr.DeltaH Archaea||172|21||||||||||||
p|5|217|91709665|gb|ABE49593.1||p5|  MethylobacillusflagellatusKT Bacteria||173|45||||||||||||
u|2|149|91711077|gb|ABE51005.1||u2|  MethylobacillusflagellatusKT Bacteria||173|52||||||||||||
p|5|136|62286766|sp|Q609I7|G6PI_METCA|p5|  Methylococcuscapsulatus Bacteria||174|45||||||||||||
u|2|82|81683267|sp|Q60CR2|GLMU_METCA|u2|  Methylococcuscapsulatus Bacteria||174|52||||||||||||
g|1|245|21759119|sp|Q8Y303|GLMS_RALSO|g1|  Methylococcuscapsulatusstr.Bath Bacteria||175|21||||||||||||
g|1|303|21646031|gb|AAM71378.1||g1|  Methylococcuscapsulatusstr.Bath Bacteria||175|21||||||||||||
p|5|431|53804417|ref|YP_113710.1||p5|  Methylococcuscapsulatusstr.Bath Bacteria||175|45||||||||||||
p|5|491|53758178|gb|AAU92469.1||p5|  Methylococcuscapsulatusstr.Bath Bacteria||175|45||||||||||||
u|2|262|53802689|ref|YP_112555.1||u2|  Methylococcuscapsulatusstr.Bath Bacteria||175|52||||||||||||
u|2|322|53756450|gb|AAU90741.1||u2|  Methylococcuscapsulatusstr.Bath Bacteria||175|52||||||||||||
